"Step","deft-sweep-9 - train/eps_reward","deft-sweep-9 - train/eps_reward__MIN","deft-sweep-9 - train/eps_reward__MAX","solar-sweep-5 - train/eps_reward","solar-sweep-5 - train/eps_reward__MIN","solar-sweep-5 - train/eps_reward__MAX","gentle-sweep-3 - train/eps_reward","gentle-sweep-3 - train/eps_reward__MIN","gentle-sweep-3 - train/eps_reward__MAX","cerulean-sweep-1 - train/eps_reward","cerulean-sweep-1 - train/eps_reward__MIN","cerulean-sweep-1 - train/eps_reward__MAX"
"4457","0.91","0.91","0.91","0.91","0.91","0.91","0.91","0.91","0.91","0.91","0.91","0.91"
"4458","0.82","0.82","0.82","0.775","0.775","0.775","0.865","0.865","0.865","0.82","0.82","0.82"
"4459","0.82","0.82","0.82","0.775","0.775","0.775","0.775","0.775","0.775","0.775","0.775","0.775"
"4460","0.685","0.685","0.685","0.73","0.73","0.73","0.73","0.73","0.73","0.775","0.775","0.775"
"4461","0.82","0.82","0.82","0.8875","0.8875","0.8875","0.8875","0.8875","0.8875","0.8875","0.8875","0.8875"
"4462","0.8875","0.8875","0.8875","0.8875","0.8875","0.8875","0.7075","0.7075","0.7075","0.8875","0.8875","0.8875"
"4463","0","0","0","0.685","0.685","0.685","0.73","0.73","0.73","0.73","0.73","0.73"
"4464","0.6174999999999999","0.6174999999999999","0.6174999999999999","0.82","0.82","0.82","0.82","0.82","0.82","0.8425","0.8425","0.8425"
"4465","0.595","0.595","0.595","0.775","0.775","0.775","0.775","0.775","0.775","0.775","0.775","0.775"
"4466","0.7525","0.7525","0.7525","0.685","0.685","0.685","0.6625","0.6625","0.6625","0.7525","0.7525","0.7525"
"4467","0.775","0.775","0.775","0.775","0.775","0.775","0.775","0.775","0.775","0.775","0.775","0.775"
"4468","0.8875","0.8875","0.8875","0.8875","0.8875","0.8875","0.8875","0.8875","0.8875","0.8875","0.8875","0.8875"
"4469","0.865","0.865","0.865","0.82","0.82","0.82","0.82","0.82","0.82","0.865","0.865","0.865"
"4470","0.91","0.91","0.91","0.865","0.865","0.865","0.865","0.865","0.865","0.865","0.865","0.865"
"4471","0.865","0.865","0.865","0.82","0.82","0.82","0.865","0.865","0.865","0.82","0.82","0.82"
"4472","0.82","0.82","0.82","0.82","0.82","0.82","0.775","0.775","0.775","0.865","0.865","0.865"
"4473","0.6625","0.6625","0.6625","0.7975","0.7975","0.7975","0.7975","0.7975","0.7975","0.8425","0.8425","0.8425"
"4474","0.7525","0.7525","0.7525","0.7975","0.7975","0.7975","0.7075","0.7075","0.7075","0.7975","0.7975","0.7975"
"4475","0.865","0.865","0.865","0.865","0.865","0.865","0.865","0.865","0.865","0.865","0.865","0.865"
"4476","0.73","0.73","0.73","0.91","0.91","0.91","0.91","0.91","0.91","0.91","0.91","0.91"
"4477","0.82","0.82","0.82","0.82","0.82","0.82","0.82","0.82","0.82","0.82","0.82","0.82"
"4478","0.7975","0.7975","0.7975","0.8425","0.8425","0.8425","0.8425","0.8425","0.8425","0.8425","0.8425","0.8425"
"4479","0.82","0.82","0.82","0.7975","0.7975","0.7975","0.7975","0.7975","0.7975","0.7975","0.7975","0.7975"
"4480","0.6174999999999999","0.6174999999999999","0.6174999999999999","0.7075","0.7075","0.7075","0.7075","0.7075","0.7075","0.73","0.73","0.73"
"4481","0.82","0.82","0.82","0.865","0.865","0.865","0.82","0.82","0.82","0.82","0.82","0.82"
"4482","0.775","0.775","0.775","0.7975","0.7975","0.7975","0.7975","0.7975","0.7975","0.8425","0.8425","0.8425"
"4483","0.8875","0.8875","0.8875","0.7975","0.7975","0.7975","0.7975","0.7975","0.7975","0.8425","0.8425","0.8425"
"4484","0.8875","0.8875","0.8875","0.91","0.91","0.91","0.91","0.91","0.91","0.91","0.91","0.91"
"4485","0.7975","0.7975","0.7975","0.7525","0.7525","0.7525","0.73","0.73","0.73","0.7975","0.7975","0.7975"
"4486","0.235","0.235","0.235","0.775","0.775","0.775","0.73","0.73","0.73","0.775","0.775","0.775"
"4487","0.8425","0.8425","0.8425","0.6174999999999999","0.6174999999999999","0.6174999999999999","0.8875","0.8875","0.8875","0.8875","0.8875","0.8875"
"4488","0.865","0.865","0.865","0.82","0.82","0.82","0.82","0.82","0.82","0.82","0.82","0.82"
"4489","0.8425","0.8425","0.8425","0.9325","0.9325","0.9325","0.9325","0.9325","0.9325","0.9325","0.9325","0.9325"
"4490","0.7075","0.7075","0.7075","0.7975","0.7975","0.7975","0.7975","0.7975","0.7975","0.7075","0.7075","0.7075"
"4491","0.8425","0.8425","0.8425","0.775","0.775","0.775","0.7525","0.7525","0.7525","0.7975","0.7975","0.7975"
"4492","0.685","0.685","0.685","0.73","0.73","0.73","0.6174999999999999","0.6174999999999999","0.6174999999999999","0.82","0.82","0.82"
"4493","0.7975","0.7975","0.7975","0.8425","0.8425","0.8425","0.8425","0.8425","0.8425","0.8425","0.8425","0.8425"
"4494","0.7075","0.7075","0.7075","0.73","0.73","0.73","0.73","0.73","0.73","0.73","0.73","0.73"
"4495","0.8875","0.8875","0.8875","0.8425","0.8425","0.8425","0.7525","0.7525","0.7525","0.7975","0.7975","0.7975"
"4496","0.865","0.865","0.865","0.73","0.73","0.73","0.73","0.73","0.73","0.7075","0.7075","0.7075"
"4497","0.7525","0.7525","0.7525","0.73","0.73","0.73","0.775","0.775","0.775","0.73","0.73","0.73"
"4498","0.48250000000000004","0.48250000000000004","0.48250000000000004","0.7975","0.7975","0.7975","0.6399999999999999","0.6399999999999999","0.6399999999999999","0.8425","0.8425","0.8425"
"4499","0.91","0.91","0.91","0.5049999999999999","0.5049999999999999","0.5049999999999999","0.82","0.82","0.82","0.7075","0.7075","0.7075"
"4500","0.82","0.82","0.82","0.73","0.73","0.73","0.685","0.685","0.685","0.73","0.73","0.73"
"4501","0.82","0.82","0.82","0.73","0.73","0.73","0.73","0.73","0.73","0.775","0.775","0.775"
"4502","0.775","0.775","0.775","0.82","0.82","0.82","0.82","0.82","0.82","0.82","0.82","0.82"
"4503","0.4375","0.4375","0.4375","0.7525","0.7525","0.7525","0.7075","0.7075","0.7075","0.7075","0.7075","0.7075"
"4504","0.7975","0.7975","0.7975","0.7525","0.7525","0.7525","0.7525","0.7525","0.7525","0.7975","0.7975","0.7975"
"4505","0.7075","0.7075","0.7075","0.775","0.775","0.775","0.775","0.775","0.775","0.775","0.775","0.775"
"4506","0.7975","0.7975","0.7975","0.8875","0.8875","0.8875","0.7075","0.7075","0.7075","0.8875","0.8875","0.8875"
"4507","0.8875","0.8875","0.8875","0.8425","0.8425","0.8425","0.775","0.775","0.775","0.7975","0.7975","0.7975"
"4508","0.7075","0.7075","0.7075","0.8425","0.8425","0.8425","0.82","0.82","0.82","0.8425","0.8425","0.8425"
"4509","0.685","0.685","0.685","0.865","0.865","0.865","0.82","0.82","0.82","0.82","0.82","0.82"
"4510","0.82","0.82","0.82","0.73","0.73","0.73","0.73","0.73","0.73","0.82","0.82","0.82"
"4511","0.7975","0.7975","0.7975","0","0","0","0","0","0","0.7525","0.7525","0.7525"
"4512","0.775","0.775","0.775","0.7975","0.7975","0.7975","0.7975","0.7975","0.7975","0.8425","0.8425","0.8425"
"4513","0.7075","0.7075","0.7075","0.82","0.82","0.82","0.82","0.82","0.82","0.82","0.82","0.82"
"4514","0.5725","0.5725","0.5725","0.7075","0.7075","0.7075","0.7075","0.7075","0.7075","0.6625","0.6625","0.6625"
"4515","0.73","0.73","0.73","0.775","0.775","0.775","0.775","0.775","0.775","0.775","0.775","0.775"
"4516","0.6625","0.6625","0.6625","0.82","0.82","0.82","0.775","0.775","0.775","0.82","0.82","0.82"
"4517","0.82","0.82","0.82","0.8425","0.8425","0.8425","0.8425","0.8425","0.8425","0.8425","0.8425","0.8425"
"4518","0.7525","0.7525","0.7525","0.8425","0.8425","0.8425","0.7975","0.7975","0.7975","0.775","0.775","0.775"
"4520","0.7975","0.7975","0.7975","0.6174999999999999","0.6174999999999999","0.6174999999999999","0.73","0.73","0.73","0.7075","0.7075","0.7075"
"4521","0.8425","0.8425","0.8425","0.6625","0.6625","0.6625","0.8425","0.8425","0.8425","0.8425","0.8425","0.8425"
"4522","0.7975","0.7975","0.7975","0.775","0.775","0.775","0.7525","0.7525","0.7525","0.7975","0.7975","0.7975"
"4523","0.775","0.775","0.775","0.55","0.55","0.55","0.6399999999999999","0.6399999999999999","0.6399999999999999","0.82","0.82","0.82"
"4524","0.7075","0.7075","0.7075","0.4149999999999999","0.4149999999999999","0.4149999999999999","0.685","0.685","0.685","0.6399999999999999","0.6399999999999999","0.6399999999999999"
"4525","0.82","0.82","0.82","0.775","0.775","0.775","0.775","0.775","0.775","0.82","0.82","0.82"
"4526","0.8425","0.8425","0.8425","0.6625","0.6625","0.6625","0.82","0.82","0.82","0.8425","0.8425","0.8425"
"4527","0.865","0.865","0.865","0.73","0.73","0.73","0.82","0.82","0.82","0.865","0.865","0.865"
"4528","0.865","0.865","0.865","0.865","0.865","0.865","0.865","0.865","0.865","0.865","0.865","0.865"
"4529","0.8875","0.8875","0.8875","0.8425","0.8425","0.8425","0.8425","0.8425","0.8425","0.865","0.865","0.865"
"4530","0.775","0.775","0.775","0.865","0.865","0.865","0.82","0.82","0.82","0.865","0.865","0.865"
"4531","0.73","0.73","0.73","0.5725","0.5725","0.5725","0.6174999999999999","0.6174999999999999","0.6174999999999999","0.7075","0.7075","0.7075"
"4532","0.6174999999999999","0.6174999999999999","0.6174999999999999","0.775","0.775","0.775","0.5725","0.5725","0.5725","0.82","0.82","0.82"
"4533","0.865","0.865","0.865","0.82","0.82","0.82","0.7975","0.7975","0.7975","0.865","0.865","0.865"
"4534","0.7525","0.7525","0.7525","0.7975","0.7975","0.7975","0.8425","0.8425","0.8425","0.685","0.685","0.685"
"4535","0.685","0.685","0.685","0.73","0.73","0.73","0.7975","0.7975","0.7975","0.82","0.82","0.82"
"4536","0.82","0.82","0.82","0.865","0.865","0.865","0.865","0.865","0.865","0.865","0.865","0.865"
"4537","0.7525","0.7525","0.7525","0.7975","0.7975","0.7975","0.7975","0.7975","0.7975","0.7525","0.7525","0.7525"
"4538","0.82","0.82","0.82","0.73","0.73","0.73","0.73","0.73","0.73","0.775","0.775","0.775"
"4539","0.73","0.73","0.73","0.73","0.73","0.73","0.73","0.73","0.73","0.73","0.73","0.73"
"4540","0.775","0.775","0.775","0.685","0.685","0.685","0.73","0.73","0.73","0.6625","0.6625","0.6625"
"4541","0.7975","0.7975","0.7975","0.7975","0.7975","0.7975","0.7975","0.7975","0.7975","0.82","0.82","0.82"
"4542","0.8425","0.8425","0.8425","0.82","0.82","0.82","0.8425","0.8425","0.8425","0.8425","0.8425","0.8425"
"4543","0.8875","0.8875","0.8875","0.8875","0.8875","0.8875","0.8875","0.8875","0.8875","0.8875","0.8875","0.8875"
"4544","0.8875","0.8875","0.8875","0.8875","0.8875","0.8875","0.8875","0.8875","0.8875","0.8875","0.8875","0.8875"
"4545","0.7525","0.7525","0.7525","0.8425","0.8425","0.8425","0.8425","0.8425","0.8425","0.8425","0.8425","0.8425"
"4546","0.8875","0.8875","0.8875","0.8875","0.8875","0.8875","0.8875","0.8875","0.8875","0.8875","0.8875","0.8875"
"4547","0.865","0.865","0.865","0.8425","0.8425","0.8425","0.865","0.865","0.865","0.865","0.865","0.865"
"4548","0.685","0.685","0.685","0.8425","0.8425","0.8425","0.8425","0.8425","0.8425","0.8425","0.8425","0.8425"
"4549","0.3025","0.3025","0.3025","0.6625","0.6625","0.6625","0.7975","0.7975","0.7975","0.73","0.73","0.73"
"4550","0.7525","0.7525","0.7525","0.73","0.73","0.73","0.775","0.775","0.775","0.775","0.775","0.775"
"4551","0.82","0.82","0.82","0.7525","0.7525","0.7525","0.775","0.775","0.775","0.775","0.775","0.775"
"4552","0.865","0.865","0.865","0.82","0.82","0.82","0.82","0.82","0.82","0.865","0.865","0.865"
"4553","0.82","0.82","0.82","0.865","0.865","0.865","0.865","0.865","0.865","0.865","0.865","0.865"
"4554","0.6625","0.6625","0.6625","0.685","0.685","0.685","0.685","0.685","0.685","0.73","0.73","0.73"
"4555","0.7975","0.7975","0.7975","0.775","0.775","0.775","0.685","0.685","0.685","0.82","0.82","0.82"
"4556","0.865","0.865","0.865","0.865","0.865","0.865","0.865","0.865","0.865","0.865","0.865","0.865"
"4557","0.45999999999999996","0.45999999999999996","0.45999999999999996","0.7525","0.7525","0.7525","0.775","0.775","0.775","0.775","0.775","0.775"
"4558","0.73","0.73","0.73","0.775","0.775","0.775","0.775","0.775","0.775","0.82","0.82","0.82"
"4559","0.91","0.91","0.91","0.91","0.91","0.91","0.91","0.91","0.91","0.91","0.91","0.91"
"4560","0.82","0.82","0.82","0.82","0.82","0.82","0.73","0.73","0.73","0.82","0.82","0.82"
"4561","0.865","0.865","0.865","0.7975","0.7975","0.7975","0","0","0","0.865","0.865","0.865"
"4562","0.73","0.73","0.73","0.685","0.685","0.685","0.7525","0.7525","0.7525","0.7525","0.7525","0.7525"
"4563","0","0","0","0.685","0.685","0.685","0.4375","0.4375","0.4375","0.7075","0.7075","0.7075"
"4564","0.8875","0.8875","0.8875","0.8875","0.8875","0.8875","0.8875","0.8875","0.8875","0.8875","0.8875","0.8875"
"4565","0.91","0.91","0.91","0.91","0.91","0.91","0.91","0.91","0.91","0.91","0.91","0.91"
"4566","0.775","0.775","0.775","0.685","0.685","0.685","0.685","0.685","0.685","0.4149999999999999","0.4149999999999999","0.4149999999999999"
"4567","0.8425","0.8425","0.8425","0.82","0.82","0.82","0.8425","0.8425","0.8425","0.8425","0.8425","0.8425"
"4568","0.7525","0.7525","0.7525","0.7525","0.7525","0.7525","0.7525","0.7525","0.7525","0.7975","0.7975","0.7975"
"4569","0.7525","0.7525","0.7525","0.775","0.775","0.775","0.82","0.82","0.82","0.82","0.82","0.82"
"4570","0.7975","0.7975","0.7975","0.7975","0.7975","0.7975","0.6174999999999999","0.6174999999999999","0.6174999999999999","0.7975","0.7975","0.7975"
"4571","0.775","0.775","0.775","0.73","0.73","0.73","0.73","0.73","0.73","0.73","0.73","0.73"
"4572","0.775","0.775","0.775","0.73","0.73","0.73","0.6399999999999999","0.6399999999999999","0.6399999999999999","0.775","0.775","0.775"
"4573","0.7975","0.7975","0.7975","0.8425","0.8425","0.8425","0.595","0.595","0.595","0.8425","0.8425","0.8425"
"4574","0.73","0.73","0.73","0.7525","0.7525","0.7525","0.6399999999999999","0.6399999999999999","0.6399999999999999","0.6174999999999999","0.6174999999999999","0.6174999999999999"
"4575","0.7975","0.7975","0.7975","0.685","0.685","0.685","0.6399999999999999","0.6399999999999999","0.6399999999999999","0.7525","0.7525","0.7525"
"4576","0.82","0.82","0.82","0.775","0.775","0.775","0.7525","0.7525","0.7525","0.82","0.82","0.82"
"4577","0.775","0.775","0.775","0.82","0.82","0.82","0.82","0.82","0.82","0.82","0.82","0.82"
"4578","0.7975","0.7975","0.7975","0.7975","0.7975","0.7975","0.7975","0.7975","0.7975","0.8425","0.8425","0.8425"
"4579","0.7075","0.7075","0.7075","0.7525","0.7525","0.7525","0.7525","0.7525","0.7525","0.7975","0.7975","0.7975"
"4580","0.595","0.595","0.595","0.82","0.82","0.82","0.82","0.82","0.82","0.82","0.82","0.82"
"4581","0.73","0.73","0.73","0.82","0.82","0.82","0.82","0.82","0.82","0.8425","0.8425","0.8425"
"4582","0.82","0.82","0.82","0.775","0.775","0.775","0.775","0.775","0.775","0.82","0.82","0.82"
"4583","0.8425","0.8425","0.8425","0.8875","0.8875","0.8875","0.7975","0.7975","0.7975","0.8425","0.8425","0.8425"
"4584","0.82","0.82","0.82","0.73","0.73","0.73","0.73","0.73","0.73","0.775","0.775","0.775"
"4585","0.48250000000000004","0.48250000000000004","0.48250000000000004","0.8875","0.8875","0.8875","0.8875","0.8875","0.8875","0.8875","0.8875","0.8875"
"4586","0.775","0.775","0.775","0.7975","0.7975","0.7975","0.7975","0.7975","0.7975","0.7975","0.7975","0.7975"
"4587","0.7075","0.7075","0.7075","0.7975","0.7975","0.7975","0.7975","0.7975","0.7975","0.6174999999999999","0.6174999999999999","0.6174999999999999"
"4588","0.8425","0.8425","0.8425","0.8425","0.8425","0.8425","0.8425","0.8425","0.8425","0.8425","0.8425","0.8425"
"4589","0.775","0.775","0.775","0.775","0.775","0.775","0.6399999999999999","0.6399999999999999","0.6399999999999999","0.775","0.775","0.775"
"4590","0.7975","0.7975","0.7975","0.73","0.73","0.73","0.775","0.775","0.775","0.7525","0.7525","0.7525"
"4591","0.55","0.55","0.55","0.91","0.91","0.91","0.91","0.91","0.91","0.91","0.91","0.91"
"4592","0.775","0.775","0.775","0.82","0.82","0.82","0.82","0.82","0.82","0.82","0.82","0.82"
"4593","0.9325","0.9325","0.9325","0.9325","0.9325","0.9325","0.9325","0.9325","0.9325","0.9325","0.9325","0.9325"
"4594","0.82","0.82","0.82","0.775","0.775","0.775","0.7525","0.7525","0.7525","0.775","0.775","0.775"
"4595","0.865","0.865","0.865","0.865","0.865","0.865","0.865","0.865","0.865","0.865","0.865","0.865"
"4596","0.7525","0.7525","0.7525","0.7975","0.7975","0.7975","0.775","0.775","0.775","0.7975","0.7975","0.7975"
"4597","0.775","0.775","0.775","0.73","0.73","0.73","0.6399999999999999","0.6399999999999999","0.6399999999999999","0.775","0.775","0.775"
"4598","0.8425","0.8425","0.8425","0.8425","0.8425","0.8425","0.685","0.685","0.685","0.8425","0.8425","0.8425"
"4599","0.82","0.82","0.82","0.7075","0.7075","0.7075","0.6399999999999999","0.6399999999999999","0.6399999999999999","0.73","0.73","0.73"
"4600","0.595","0.595","0.595","0.8425","0.8425","0.8425","0.8425","0.8425","0.8425","0.8425","0.8425","0.8425"
"4601","0.73","0.73","0.73","0.7975","0.7975","0.7975","0.82","0.82","0.82","0.82","0.82","0.82"
"4602","0.82","0.82","0.82","0.775","0.775","0.775","0.73","0.73","0.73","0.595","0.595","0.595"
"4603","0.8425","0.8425","0.8425","0.7975","0.7975","0.7975","0.7975","0.7975","0.7975","0.7975","0.7975","0.7975"
"4604","0.8875","0.8875","0.8875","0.8875","0.8875","0.8875","0.8425","0.8425","0.8425","0.8875","0.8875","0.8875"
"4605","0.82","0.82","0.82","0.82","0.82","0.82","0.82","0.82","0.82","0.82","0.82","0.82"
"4606","0.6625","0.6625","0.6625","0.7975","0.7975","0.7975","0.7975","0.7975","0.7975","0.7975","0.7975","0.7975"
"4607","0.775","0.775","0.775","0.14500000000000002","0.14500000000000002","0.14500000000000002","0.685","0.685","0.685","0.73","0.73","0.73"
"4608","0.6399999999999999","0.6399999999999999","0.6399999999999999","0.7975","0.7975","0.7975","0.775","0.775","0.775","0.7975","0.7975","0.7975"
"4609","0.8875","0.8875","0.8875","0.8875","0.8875","0.8875","0.8875","0.8875","0.8875","0.8875","0.8875","0.8875"
"4610","0.8875","0.8875","0.8875","0.7975","0.7975","0.7975","0.865","0.865","0.865","0.8875","0.8875","0.8875"
"4611","0.8425","0.8425","0.8425","0.7975","0.7975","0.7975","0.7975","0.7975","0.7975","0.8425","0.8425","0.8425"
"4612","0.7975","0.7975","0.7975","0.7975","0.7975","0.7975","0.685","0.685","0.685","0.7975","0.7975","0.7975"
"4613","0.8425","0.8425","0.8425","0.8425","0.8425","0.8425","0.8425","0.8425","0.8425","0.7975","0.7975","0.7975"
"4614","0.8425","0.8425","0.8425","0.8875","0.8875","0.8875","0.7075","0.7075","0.7075","0.8875","0.8875","0.8875"
"4615","0.82","0.82","0.82","0.73","0.73","0.73","0","0","0","0.775","0.775","0.775"
"4616","0.8425","0.8425","0.8425","0.8425","0.8425","0.8425","0.8425","0.8425","0.8425","0.7975","0.7975","0.7975"
"4617","0.82","0.82","0.82","0.82","0.82","0.82","0.775","0.775","0.775","0.685","0.685","0.685"
"4618","0.5725","0.5725","0.5725","0.8425","0.8425","0.8425","0.8425","0.8425","0.8425","0.7975","0.7975","0.7975"
"4619","0.685","0.685","0.685","0.82","0.82","0.82","0.82","0.82","0.82","0.685","0.685","0.685"
"4620","0.9325","0.9325","0.9325","0.9325","0.9325","0.9325","0.9325","0.9325","0.9325","0.9325","0.9325","0.9325"
"4621","0.7525","0.7525","0.7525","0.7525","0.7525","0.7525","0.7525","0.7525","0.7525","0.7525","0.7525","0.7525"
"4622","0.7975","0.7975","0.7975","0.8425","0.8425","0.8425","0.7075","0.7075","0.7075","0.8425","0.8425","0.8425"
"4623","0.7975","0.7975","0.7975","0.7525","0.7525","0.7525","0.7975","0.7975","0.7975","0.6625","0.6625","0.6625"
"4624","0.8425","0.8425","0.8425","0.7975","0.7975","0.7975","0.7975","0.7975","0.7975","0.8425","0.8425","0.8425"
"4625","0.82","0.82","0.82","0.82","0.82","0.82","0.685","0.685","0.685","0.865","0.865","0.865"
"4626","0.82","0.82","0.82","0.73","0.73","0.73","0.82","0.82","0.82","0.82","0.82","0.82"
"4627","0.8425","0.8425","0.8425","0.8425","0.8425","0.8425","0.7975","0.7975","0.7975","0.8425","0.8425","0.8425"
"4628","0.7975","0.7975","0.7975","0.5725","0.5725","0.5725","0.7525","0.7525","0.7525","0.7525","0.7525","0.7525"
"4629","0.865","0.865","0.865","0.865","0.865","0.865","0.8425","0.8425","0.8425","0.865","0.865","0.865"
"4630","0.6625","0.6625","0.6625","0.73","0.73","0.73","0.73","0.73","0.73","0.775","0.775","0.775"
"4631","0.7525","0.7525","0.7525","0.7525","0.7525","0.7525","0.7525","0.7525","0.7525","0.7525","0.7525","0.7525"
"4632","0.865","0.865","0.865","0.82","0.82","0.82","0.5275","0.5275","0.5275","0.775","0.775","0.775"
"4633","0.91","0.91","0.91","0.91","0.91","0.91","0.82","0.82","0.82","0.91","0.91","0.91"
"4634","0.8875","0.8875","0.8875","0.8425","0.8425","0.8425","0.8425","0.8425","0.8425","0.8875","0.8875","0.8875"
"4635","0.91","0.91","0.91","0.91","0.91","0.91","0.91","0.91","0.91","0.91","0.91","0.91"
"4636","0.8425","0.8425","0.8425","0.8425","0.8425","0.8425","0.8425","0.8425","0.8425","0.8425","0.8425","0.8425"
"4637","0.865","0.865","0.865","0.865","0.865","0.865","0.775","0.775","0.775","0.865","0.865","0.865"
"4638","0.6625","0.6625","0.6625","0.6399999999999999","0.6399999999999999","0.6399999999999999","0.6174999999999999","0.6174999999999999","0.6174999999999999","0.7975","0.7975","0.7975"
"4639","0.8425","0.8425","0.8425","0.865","0.865","0.865","0.775","0.775","0.775","0.865","0.865","0.865"
"4640","0.865","0.865","0.865","0.865","0.865","0.865","0.865","0.865","0.865","0.865","0.865","0.865"
"4641","0.7525","0.7525","0.7525","0.7525","0.7525","0.7525","0.7975","0.7975","0.7975","0.7525","0.7525","0.7525"
"4642","0.685","0.685","0.685","0.7975","0.7975","0.7975","0.7975","0.7975","0.7975","0.7975","0.7975","0.7975"
"4643","0.8425","0.8425","0.8425","0.8425","0.8425","0.8425","0.8425","0.8425","0.8425","0.7975","0.7975","0.7975"
"4644","0.7075","0.7075","0.7075","0.7525","0.7525","0.7525","0.5275","0.5275","0.5275","0.7975","0.7975","0.7975"
"4645","0.73","0.73","0.73","0.775","0.775","0.775","0.6625","0.6625","0.6625","0.775","0.775","0.775"
"4646","0.685","0.685","0.685","0.775","0.775","0.775","0.82","0.82","0.82","0.82","0.82","0.82"
"4647","0.7525","0.7525","0.7525","0.7525","0.7525","0.7525","0.7525","0.7525","0.7525","0.7975","0.7975","0.7975"
"4648","0.7975","0.7975","0.7975","0.7975","0.7975","0.7975","0.7975","0.7975","0.7975","0.7525","0.7525","0.7525"
"4649","0.8875","0.8875","0.8875","0.8425","0.8425","0.8425","0.8425","0.8425","0.8425","0.8875","0.8875","0.8875"
"4650","0.775","0.775","0.775","0.685","0.685","0.685","0.73","0.73","0.73","0.7075","0.7075","0.7075"
"4651","0.7975","0.7975","0.7975","0.7975","0.7975","0.7975","0.82","0.82","0.82","0.685","0.685","0.685"
"4652","0.8425","0.8425","0.8425","0.8425","0.8425","0.8425","0.8425","0.8425","0.8425","0.8425","0.8425","0.8425"
"4653","0.865","0.865","0.865","0.865","0.865","0.865","0.865","0.865","0.865","0.865","0.865","0.865"
"4654","0.82","0.82","0.82","0.82","0.82","0.82","0.7975","0.7975","0.7975","0.7975","0.7975","0.7975"
"4655","0.8875","0.8875","0.8875","0.8425","0.8425","0.8425","0.8425","0.8425","0.8425","0.8875","0.8875","0.8875"
"4656","0.8425","0.8425","0.8425","0.8425","0.8425","0.8425","0.8425","0.8425","0.8425","0.8425","0.8425","0.8425"
"4657","0.6625","0.6625","0.6625","0.6625","0.6625","0.6625","0.7075","0.7075","0.7075","0.7525","0.7525","0.7525"
"4658","0.8875","0.8875","0.8875","0.8875","0.8875","0.8875","0.865","0.865","0.865","0.8875","0.8875","0.8875"
"4659","0.7075","0.7075","0.7075","0.6399999999999999","0.6399999999999999","0.6399999999999999","0.7525","0.7525","0.7525","0.7525","0.7525","0.7525"
"4660","0.6174999999999999","0.6174999999999999","0.6174999999999999","0.6174999999999999","0.6174999999999999","0.6174999999999999","0.5275","0.5275","0.5275","0.7075","0.7075","0.7075"
"4661","0.8875","0.8875","0.8875","0.8875","0.8875","0.8875","0.8875","0.8875","0.8875","0.8875","0.8875","0.8875"
"4662","0.8875","0.8875","0.8875","0.8425","0.8425","0.8425","0.8425","0.8425","0.8425","0.8875","0.8875","0.8875"
"4663","0.7975","0.7975","0.7975","0.7975","0.7975","0.7975","0.7975","0.7975","0.7975","0","0","0"
"4664","0.775","0.775","0.775","0.7525","0.7525","0.7525","0.775","0.775","0.775","0.775","0.775","0.775"
"4665","0.865","0.865","0.865","0.8875","0.8875","0.8875","0.8875","0.8875","0.8875","0.8875","0.8875","0.8875"
"4666","0.865","0.865","0.865","0.865","0.865","0.865","0.865","0.865","0.865","0.865","0.865","0.865"
"4667","0.8875","0.8875","0.8875","0.8875","0.8875","0.8875","0.8875","0.8875","0.8875","0.8875","0.8875","0.8875"
"4668","0.8425","0.8425","0.8425","0.7525","0.7525","0.7525","0.775","0.775","0.775","0.775","0.775","0.775"
"4669","0.775","0.775","0.775","0.7525","0.7525","0.7525","0.775","0.775","0.775","0.775","0.775","0.775"
"4670","0.865","0.865","0.865","0.73","0.73","0.73","0.775","0.775","0.775","0.7975","0.7975","0.7975"
"4671","0.82","0.82","0.82","0.82","0.82","0.82","0.82","0.82","0.82","0.865","0.865","0.865"
"4672","0.73","0.73","0.73","0.7075","0.7075","0.7075","0.73","0.73","0.73","0.775","0.775","0.775"
"4673","0.8425","0.8425","0.8425","0.7975","0.7975","0.7975","0.8425","0.8425","0.8425","0.8425","0.8425","0.8425"
"4674","0.8425","0.8425","0.8425","0.8425","0.8425","0.8425","0.8425","0.8425","0.8425","0.8425","0.8425","0.8425"
"4675","0.7075","0.7075","0.7075","0.7075","0.7075","0.7075","0","0","0","0.7525","0.7525","0.7525"
"4676","0.595","0.595","0.595","0.7525","0.7525","0.7525","0.775","0.775","0.775","0.82","0.82","0.82"
"4677","0.685","0.685","0.685","0.7075","0.7075","0.7075","0.775","0.775","0.775","0.775","0.775","0.775"
"4678","0.865","0.865","0.865","0.865","0.865","0.865","0.865","0.865","0.865","0.865","0.865","0.865"
"4679","0.865","0.865","0.865","0.8425","0.8425","0.8425","0.865","0.865","0.865","0.865","0.865","0.865"
"4680","0.8875","0.8875","0.8875","0.8875","0.8875","0.8875","0.8875","0.8875","0.8875","0.8875","0.8875","0.8875"
"4681","0.6174999999999999","0.6174999999999999","0.6174999999999999","0.7525","0.7525","0.7525","0.7975","0.7975","0.7975","0.82","0.82","0.82"
"4682","0.865","0.865","0.865","0.7975","0.7975","0.7975","0.8425","0.8425","0.8425","0.7525","0.7525","0.7525"
"4683","0.91","0.91","0.91","0.91","0.91","0.91","0.91","0.91","0.91","0.91","0.91","0.91"
