"Step","ans_random: scarlet-sweep-10 - train/eps_reward","ans_random: scarlet-sweep-10 - train/eps_reward__MIN","ans_random: scarlet-sweep-10 - train/eps_reward__MAX","ans_random: devout-sweep-6 - train/eps_reward","ans_random: devout-sweep-6 - train/eps_reward__MIN","ans_random: devout-sweep-6 - train/eps_reward__MAX"
"4542","0.8875","0.8875","0.8875","0.8875","0.8875","0.8875"
"4543","0.8425","0.8425","0.8425","0.8425","0.8425","0.8425"
"4544","0.8425","0.8425","0.8425","0.8425","0.8425","0.8425"
"4545","0.6625","0.6625","0.6625","0.685","0.685","0.685"
"4546","0.8425","0.8425","0.8425","0.7975","0.7975","0.7975"
"4547","0.7075","0.7075","0.7075","0.73","0.73","0.73"
"4548","0.7975","0.7975","0.7975","0.775","0.775","0.775"
"4549","0.7525","0.7525","0.7525","0.7525","0.7525","0.7525"
"4550","0.82","0.82","0.82","0.82","0.82","0.82"
"4551","0.775","0.775","0.775","0.7525","0.7525","0.7525"
"4552","0.865","0.865","0.865","0.865","0.865","0.865"
"4553","0.82","0.82","0.82","0.82","0.82","0.82"
"4554","0.73","0.73","0.73","0.73","0.73","0.73"
"4555","0.775","0.775","0.775","0.775","0.775","0.775"
"4556","0.865","0.865","0.865","0.865","0.865","0.865"
"4557","0.6399999999999999","0.6399999999999999","0.6399999999999999","0.6399999999999999","0.6399999999999999","0.6399999999999999"
"4558","0.865","0.865","0.865","0.865","0.865","0.865"
"4559","0.91","0.91","0.91","0.91","0.91","0.91"
"4560","0.73","0.73","0.73","0.775","0.775","0.775"
"4561","0.865","0.865","0.865","0.865","0.865","0.865"
"4562","0.7525","0.7525","0.7525","0.73","0.73","0.73"
"4563","0.7075","0.7075","0.7075","0.7075","0.7075","0.7075"
"4564","0.8875","0.8875","0.8875","0.8875","0.8875","0.8875"
"4565","0.91","0.91","0.91","0.91","0.91","0.91"
"4566","0.73","0.73","0.73","0.73","0.73","0.73"
"4567","0.8425","0.8425","0.8425","0.8425","0.8425","0.8425"
"4568","0.7075","0.7075","0.7075","0.685","0.685","0.685"
"4569","0.775","0.775","0.775","0.775","0.775","0.775"
"4570","0.7975","0.7975","0.7975","0.775","0.775","0.775"
"4571","0.73","0.73","0.73","0.73","0.73","0.73"
"4572","0.82","0.82","0.82","0.82","0.82","0.82"
"4573","0.7525","0.7525","0.7525","0.7525","0.7525","0.7525"
"4574","0.7075","0.7075","0.7075","0.7075","0.7075","0.7075"
"4575","0.7525","0.7525","0.7525","0.7525","0.7525","0.7525"
"4576","0.82","0.82","0.82","0.82","0.82","0.82"
"4577","0.775","0.775","0.775","0.775","0.775","0.775"
"4578","0.8425","0.8425","0.8425","0.8425","0.8425","0.8425"
"4579","0.7075","0.7075","0.7075","0.685","0.685","0.685"
"4580","0.73","0.73","0.73","0.73","0.73","0.73"
"4581","0.91","0.91","0.91","0.91","0.91","0.91"
"4582","0.775","0.775","0.775","0.775","0.775","0.775"
"4583","0.8875","0.8875","0.8875","0.8875","0.8875","0.8875"
"4584","0.82","0.82","0.82","0.82","0.82","0.82"
"4585","0.8425","0.8425","0.8425","0.8425","0.8425","0.8425"
"4586","0.7075","0.7075","0.7075","0.5725","0.5725","0.5725"
"4587","0.7975","0.7975","0.7975","0.7075","0.7075","0.7075"
"4588","0.7975","0.7975","0.7975","0.7975","0.7975","0.7975"
"4589","0.775","0.775","0.775","0.775","0.775","0.775"
"4590","0.775","0.775","0.775","0.775","0.775","0.775"
"4591","0.865","0.865","0.865","0.865","0.865","0.865"
"4592","0.685","0.685","0.685","0.685","0.685","0.685"
"4593","0.9325","0.9325","0.9325","0.9325","0.9325","0.9325"
"4594","0.775","0.775","0.775","0.775","0.775","0.775"
"4595","0.865","0.865","0.865","0.865","0.865","0.865"
"4596","0.7525","0.7525","0.7525","0.7525","0.7525","0.7525"
"4597","0.82","0.82","0.82","0.82","0.82","0.82"
"4598","0.82","0.82","0.82","0.8425","0.8425","0.8425"
"4599","0.73","0.73","0.73","0.775","0.775","0.775"
"4600","0.7525","0.7525","0.7525","0.6625","0.6625","0.6625"
"4601","0.73","0.73","0.73","0.73","0.73","0.73"
"4602","0.775","0.775","0.775","0.775","0.775","0.775"
"4603","0.7975","0.7975","0.7975","0.5275","0.5275","0.5275"
"4604","0.8425","0.8425","0.8425","0.7975","0.7975","0.7975"
"4605","0.73","0.73","0.73","0.73","0.73","0.73"
"4606","0.8425","0.8425","0.8425","0.7975","0.7975","0.7975"
"4607","0.775","0.775","0.775","0.775","0.775","0.775"
"4608","0.6174999999999999","0.6174999999999999","0.6174999999999999","0.6174999999999999","0.6174999999999999","0.6174999999999999"
"4609","0.8425","0.8425","0.8425","0.8425","0.8425","0.8425"
"4610","0.8875","0.8875","0.8875","0.8875","0.8875","0.8875"
"4611","0.8425","0.8425","0.8425","0.8425","0.8425","0.8425"
"4612","0.7075","0.7075","0.7075","0.7075","0.7075","0.7075"
"4613","0.7975","0.7975","0.7975","0.7975","0.7975","0.7975"
"4614","0.8875","0.8875","0.8875","0.8875","0.8875","0.8875"
"4615","0.82","0.82","0.82","0.82","0.82","0.82"
"4616","0.7525","0.7525","0.7525","0.7525","0.7525","0.7525"
"4617","0.865","0.865","0.865","0.865","0.865","0.865"
"4618","0.7525","0.7525","0.7525","0.73","0.73","0.73"
"4619","0.7975","0.7975","0.7975","0.775","0.775","0.775"
"4620","0.9325","0.9325","0.9325","0.9325","0.9325","0.9325"
"4621","0.8425","0.8425","0.8425","0.8425","0.8425","0.8425"
"4622","0.8875","0.8875","0.8875","0.8875","0.8875","0.8875"
"4623","0.48250000000000004","0.48250000000000004","0.48250000000000004","0.5725","0.5725","0.5725"
"4624","0.7975","0.7975","0.7975","0.7975","0.7975","0.7975"
"4625","0.865","0.865","0.865","0.865","0.865","0.865"
"4626","0.73","0.73","0.73","0.73","0.73","0.73"
"4627","0.7975","0.7975","0.7975","0.775","0.775","0.775"
"4628","0.7525","0.7525","0.7525","0.7975","0.7975","0.7975"
"4629","0.775","0.775","0.775","0.82","0.82","0.82"
"4630","0.6399999999999999","0.6399999999999999","0.6399999999999999","0.685","0.685","0.685"
"4631","0.6625","0.6625","0.6625","0.7075","0.7075","0.7075"
"4632","0.775","0.775","0.775","0.82","0.82","0.82"
"4633","0.775","0.775","0.775","0.82","0.82","0.82"
"4634","0.8875","0.8875","0.8875","0.8875","0.8875","0.8875"
"4635","0.91","0.91","0.91","0.91","0.91","0.91"
"4636","0.7525","0.7525","0.7525","0.7525","0.7525","0.7525"
"4637","0.82","0.82","0.82","0.82","0.82","0.82"
"4638","0.775","0.775","0.775","0.7975","0.7975","0.7975"
"4639","0.595","0.595","0.595","0.865","0.865","0.865"
"4640","0.82","0.82","0.82","0.82","0.82","0.82"
"4641","0.7975","0.7975","0.7975","0.775","0.775","0.775"
"4642","0.6399999999999999","0.6399999999999999","0.6399999999999999","0.6625","0.6625","0.6625"
"4643","0.7525","0.7525","0.7525","0.7525","0.7525","0.7525"
"4644","0.7075","0.7075","0.7075","0.7075","0.7075","0.7075"
"4645","0.775","0.775","0.775","0.7525","0.7525","0.7525"
"4646","0.73","0.73","0.73","0.73","0.73","0.73"
"4647","0.7975","0.7975","0.7975","0.7975","0.7975","0.7975"
"4648","0.7975","0.7975","0.7975","0.7975","0.7975","0.7975"
"4649","0.8875","0.8875","0.8875","0.8875","0.8875","0.8875"
"4650","0.82","0.82","0.82","0.82","0.82","0.82"
"4651","0.865","0.865","0.865","0.8875","0.8875","0.8875"
"4652","0.7525","0.7525","0.7525","0.7075","0.7075","0.7075"
"4653","0.82","0.82","0.82","0.865","0.865","0.865"
"4654","0.73","0.73","0.73","0.73","0.73","0.73"
"4655","0.8425","0.8425","0.8425","0.8875","0.8875","0.8875"
"4656","0.8425","0.8425","0.8425","0.8425","0.8425","0.8425"
"4657","0.7975","0.7975","0.7975","0.7975","0.7975","0.7975"
"4658","0.8425","0.8425","0.8425","0.7975","0.7975","0.7975"
"4659","0.8425","0.8425","0.8425","0.8425","0.8425","0.8425"
"4660","0.7525","0.7525","0.7525","0.7525","0.7525","0.7525"
"4661","0.8425","0.8425","0.8425","0.8425","0.8425","0.8425"
"4662","0.8875","0.8875","0.8875","0.8875","0.8875","0.8875"
"4663","0.7525","0.7525","0.7525","0.7975","0.7975","0.7975"
"4664","0.775","0.775","0.775","0.73","0.73","0.73"
"4665","0.8425","0.8425","0.8425","0.8425","0.8425","0.8425"
"4666","0.82","0.82","0.82","0.82","0.82","0.82"
"4667","0.8425","0.8425","0.8425","0.7975","0.7975","0.7975"
"4668","0.82","0.82","0.82","0.82","0.82","0.82"
"4669","0.685","0.685","0.685","0.685","0.685","0.685"
"4670","0.865","0.865","0.865","0.775","0.775","0.775"
"4671","0.865","0.865","0.865","0.865","0.865","0.865"
"4672","0.775","0.775","0.775","0.775","0.775","0.775"
"4673","0.865","0.865","0.865","0.8875","0.8875","0.8875"
"4674","0.7975","0.7975","0.7975","0.7975","0.7975","0.7975"
"4675","0.7075","0.7075","0.7075","0.7075","0.7075","0.7075"
"4676","0.775","0.775","0.775","0.775","0.775","0.775"
"4677","0.82","0.82","0.82","0.82","0.82","0.82"
"4678","0.82","0.82","0.82","0.7975","0.7975","0.7975"
"4679","0.82","0.82","0.82","0.82","0.82","0.82"
"4680","0.82","0.82","0.82","0.8425","0.8425","0.8425"
"4681","0.8425","0.8425","0.8425","0.8425","0.8425","0.8425"
"4682","0.8875","0.8875","0.8875","0.8875","0.8875","0.8875"
"4683","0.91","0.91","0.91","0.91","0.91","0.91"
"4684","0.8425","0.8425","0.8425","0.8425","0.8425","0.8425"
"4685","0.73","0.73","0.73","0.73","0.73","0.73"
"4686","0.8425","0.8425","0.8425","0.8425","0.8425","0.8425"
"4687","0.82","0.82","0.82","0.82","0.82","0.82"
"4688","0.8425","0.8425","0.8425","0.8425","0.8425","0.8425"
"4689","0.82","0.82","0.82","0.82","0.82","0.82"
"4690","0.7525","0.7525","0.7525","0.7525","0.7525","0.7525"
"4691","0.865","0.865","0.865","0.865","0.865","0.865"
"4692","0.7975","0.7975","0.7975","0.8875","0.8875","0.8875"
"4693","0.82","0.82","0.82","0.7975","0.7975","0.7975"
"4694","0.6625","0.6625","0.6625","0.6625","0.6625","0.6625"
"4695","0.8425","0.8425","0.8425","0.8425","0.8425","0.8425"
"4696","0.7525","0.7525","0.7525","0.7975","0.7975","0.7975"
"4697","0.7975","0.7975","0.7975","0.775","0.775","0.775"
"4698","0.7975","0.7975","0.7975","0.7975","0.7975","0.7975"
"4699","0.685","0.685","0.685","0.73","0.73","0.73"
"4700","0.7075","0.7075","0.7075","0.7075","0.7075","0.7075"
"4701","0.7975","0.7975","0.7975","0.7975","0.7975","0.7975"
"4702","0.7975","0.7975","0.7975","0.7525","0.7525","0.7525"
"4703","0.7525","0.7525","0.7525","0.7525","0.7525","0.7525"
"4704","0.73","0.73","0.73","0.73","0.73","0.73"
"4705","0.8875","0.8875","0.8875","0.8875","0.8875","0.8875"
"4706","0.8875","0.8875","0.8875","0.8875","0.8875","0.8875"
"4707","0.7525","0.7525","0.7525","0.7075","0.7075","0.7075"
"4708","0.7975","0.7975","0.7975","0.7975","0.7975","0.7975"
"4709","0.7525","0.7525","0.7525","0.7075","0.7075","0.7075"
"4710","0.82","0.82","0.82","0.82","0.82","0.82"
"4711","0.775","0.775","0.775","0.775","0.775","0.775"
"4712","0.9325","0.9325","0.9325","0.9325","0.9325","0.9325"
"4713","0.775","0.775","0.775","0.775","0.775","0.775"
"4714","0.8425","0.8425","0.8425","0.8425","0.8425","0.8425"
"4715","0.685","0.685","0.685","0.6399999999999999","0.6399999999999999","0.6399999999999999"
"4716","0.8875","0.8875","0.8875","0.8875","0.8875","0.8875"
"4717","0.865","0.865","0.865","0.865","0.865","0.865"
"4718","0.7075","0.7075","0.7075","0.7075","0.7075","0.7075"
"4719","0.775","0.775","0.775","0.7525","0.7525","0.7525"
"4720","0.7525","0.7525","0.7525","0.7525","0.7525","0.7525"
"4721","0.6174999999999999","0.6174999999999999","0.6174999999999999","0.7975","0.7975","0.7975"
"4722","0.775","0.775","0.775","0.775","0.775","0.775"
"4723","0.5725","0.5725","0.5725","0.6625","0.6625","0.6625"
"4724","0.6625","0.6625","0.6625","0.73","0.73","0.73"
"4725","0.7075","0.7075","0.7075","0.7975","0.7975","0.7975"
"4726","0.82","0.82","0.82","0.82","0.82","0.82"
"4727","0.7075","0.7075","0.7075","0.7525","0.7525","0.7525"
"4728","0.865","0.865","0.865","0.865","0.865","0.865"
"4729","0.7525","0.7525","0.7525","0.7525","0.7525","0.7525"
"4730","0.775","0.775","0.775","0.775","0.775","0.775"
"4731","0.7975","0.7975","0.7975","0.7975","0.7975","0.7975"
"4732","0.7975","0.7975","0.7975","0.7975","0.7975","0.7975"
"4733","0.73","0.73","0.73","0.73","0.73","0.73"
"4734","0.7525","0.7525","0.7525","0.7525","0.7525","0.7525"
"4735","0.73","0.73","0.73","0.7075","0.7075","0.7075"
"4736","0.7075","0.7075","0.7075","0.6174999999999999","0.6174999999999999","0.6174999999999999"
"4737","0.7975","0.7975","0.7975","0.7975","0.7975","0.7975"
"4738","0.7525","0.7525","0.7525","0.6399999999999999","0.6399999999999999","0.6399999999999999"
"4739","0.7525","0.7525","0.7525","0.7525","0.7525","0.7525"
"4740","0.865","0.865","0.865","0.865","0.865","0.865"
"4741","0.7075","0.7075","0.7075","0.6399999999999999","0.6399999999999999","0.6399999999999999"
"4742","0.8425","0.8425","0.8425","0.8425","0.8425","0.8425"
"4743","0.865","0.865","0.865","0.6399999999999999","0.6399999999999999","0.6399999999999999"
"4744","0.6625","0.6625","0.6625","0.595","0.595","0.595"
"4745","0.7525","0.7525","0.7525","0.7525","0.7525","0.7525"
"4746","0.9325","0.9325","0.9325","0.9325","0.9325","0.9325"
"4747","0.865","0.865","0.865","0.865","0.865","0.865"
"4748","0.8875","0.8875","0.8875","0.8875","0.8875","0.8875"
"4749","0.82","0.82","0.82","0.8425","0.8425","0.8425"
"4750","0.7075","0.7075","0.7075","0.685","0.685","0.685"
"4751","0.7525","0.7525","0.7525","0.7525","0.7525","0.7525"
"4752","0.91","0.91","0.91","0.91","0.91","0.91"
"4753","0.685","0.685","0.685","0.685","0.685","0.685"
"4754","0.7975","0.7975","0.7975","0.7975","0.7975","0.7975"
"4755","0.91","0.91","0.91","0.91","0.91","0.91"
"4756","0.82","0.82","0.82","0.82","0.82","0.82"
"4757","0.82","0.82","0.82","0.7975","0.7975","0.7975"
"4758","0.91","0.91","0.91","0.91","0.91","0.91"
"4759","0.82","0.82","0.82","0.7975","0.7975","0.7975"
"4760","0.7975","0.7975","0.7975","0.7975","0.7975","0.7975"
"4761","0.7975","0.7975","0.7975","0.5725","0.5725","0.5725"
"4762","0.73","0.73","0.73","0.6399999999999999","0.6399999999999999","0.6399999999999999"
"4763","0.865","0.865","0.865","0.865","0.865","0.865"
"4764","0.685","0.685","0.685","0.685","0.685","0.685"
"4765","0.865","0.865","0.865","0.865","0.865","0.865"
"4766","0.775","0.775","0.775","0.775","0.775","0.775"
"4767","0.91","0.91","0.91","0.91","0.91","0.91"
"4768","0.8875","0.8875","0.8875","0.8875","0.8875","0.8875"
"4769","0.865","0.865","0.865","0.865","0.865","0.865"
"4771","0.7525","0.7525","0.7525","0.7525","0.7525","0.7525"
"4772","0.73","0.73","0.73","0.7525","0.7525","0.7525"
"4773","0.865","0.865","0.865","0.82","0.82","0.82"
"4774","0.6174999999999999","0.6174999999999999","0.6174999999999999","0.6399999999999999","0.6399999999999999","0.6399999999999999"
"4775","0.775","0.775","0.775","0.7525","0.7525","0.7525"
"4776","0.775","0.775","0.775","0.775","0.775","0.775"
"4777","0.7975","0.7975","0.7975","0.7975","0.7975","0.7975"
"4778","0.82","0.82","0.82","0.82","0.82","0.82"
"4779","0.82","0.82","0.82","0.82","0.82","0.82"
"4780","0.685","0.685","0.685","0.685","0.685","0.685"
"4781","0.82","0.82","0.82","0.7975","0.7975","0.7975"
"4782","0.865","0.865","0.865","0.865","0.865","0.865"
"4783","0.775","0.775","0.775","0.73","0.73","0.73"
"4784","0.865","0.865","0.865","0.865","0.865","0.865"
"4785","0.7525","0.7525","0.7525","0.7525","0.7525","0.7525"
"4786","0.865","0.865","0.865","0.865","0.865","0.865"
"4787","0.865","0.865","0.865","0.865","0.865","0.865"
"4788","0.82","0.82","0.82","0.82","0.82","0.82"
"4789","0.775","0.775","0.775","0.6625","0.6625","0.6625"
"4790","0.7975","0.7975","0.7975","0.7975","0.7975","0.7975"
"4791","0.8875","0.8875","0.8875","0.8875","0.8875","0.8875"
"4792","0.91","0.91","0.91","0.91","0.91","0.91"
"4793","0.9325","0.9325","0.9325","0.9325","0.9325","0.9325"
"4794","0.82","0.82","0.82","0.82","0.82","0.82"
"4795","0.8875","0.8875","0.8875","0.8875","0.8875","0.8875"
"4796","0.7075","0.7075","0.7075","0.6174999999999999","0.6174999999999999","0.6174999999999999"
"4797","0.8425","0.8425","0.8425","0.8425","0.8425","0.8425"
"4798","0.775","0.775","0.775","0.775","0.775","0.775"
"4799","0.73","0.73","0.73","0.73","0.73","0.73"
"4800","0.8425","0.8425","0.8425","0.8425","0.8425","0.8425"
"4801","0.73","0.73","0.73","0.685","0.685","0.685"
"4802","0.8425","0.8425","0.8425","0.8425","0.8425","0.8425"
"4803","0.8425","0.8425","0.8425","0.8425","0.8425","0.8425"
"4804","0.8875","0.8875","0.8875","0.8875","0.8875","0.8875"
"4805","0.91","0.91","0.91","0.91","0.91","0.91"
"4806","0.7975","0.7975","0.7975","0.7975","0.7975","0.7975"
"4807","0.8875","0.8875","0.8875","0.8875","0.8875","0.8875"
"4808","0.8425","0.8425","0.8425","0.8425","0.8425","0.8425"
"4809","0.7525","0.7525","0.7525","0.7525","0.7525","0.7525"
"4810","0.685","0.685","0.685","0.7975","0.7975","0.7975"
"4811","0.7525","0.7525","0.7525","0.7075","0.7075","0.7075"
"4812","0.82","0.82","0.82","0.82","0.82","0.82"
"4813","0.7075","0.7075","0.7075","0.7975","0.7975","0.7975"
"4814","0.82","0.82","0.82","0.82","0.82","0.82"
"4815","0.7075","0.7075","0.7075","0.73","0.73","0.73"
"4816","0.7975","0.7975","0.7975","0.7975","0.7975","0.7975"
"4817","0.775","0.775","0.775","0.73","0.73","0.73"
"4818","0.685","0.685","0.685","0.685","0.685","0.685"
"4819","0.775","0.775","0.775","0.775","0.775","0.775"
"4820","0.82","0.82","0.82","0.82","0.82","0.82"
"4821","0.8875","0.8875","0.8875","0.8875","0.8875","0.8875"
"4822","0.7975","0.7975","0.7975","0.7975","0.7975","0.7975"
"4823","0.8425","0.8425","0.8425","0.7975","0.7975","0.7975"
"4824","0.8875","0.8875","0.8875","0.8875","0.8875","0.8875"
"4825","0.5725","0.5725","0.5725","0.7075","0.7075","0.7075"
"4826","0.7525","0.7525","0.7525","0.7075","0.7075","0.7075"
"4827","0.7525","0.7525","0.7525","0.73","0.73","0.73"
"4828","0.91","0.91","0.91","0.91","0.91","0.91"
"4829","0.7975","0.7975","0.7975","0.7975","0.7975","0.7975"
"4830","0.82","0.82","0.82","0.7975","0.7975","0.7975"
"4831","0.7975","0.7975","0.7975","0.7975","0.7975","0.7975"
"4832","0.775","0.775","0.775","0.775","0.775","0.775"
"4833","0.7525","0.7525","0.7525","0.775","0.775","0.775"
"4834","0.7525","0.7525","0.7525","0.7525","0.7525","0.7525"
"4835","0.7075","0.7075","0.7075","0.7075","0.7075","0.7075"
"4836","0.7975","0.7975","0.7975","0.7975","0.7975","0.7975"
"4837","0.7525","0.7525","0.7525","0.7525","0.7525","0.7525"
"4838","0.82","0.82","0.82","0.82","0.82","0.82"
"4839","0.865","0.865","0.865","0.865","0.865","0.865"
"4840","0.8425","0.8425","0.8425","0.8425","0.8425","0.8425"
"4841","0.8425","0.8425","0.8425","0.8425","0.8425","0.8425"
"4842","0.775","0.775","0.775","0.7525","0.7525","0.7525"
"4843","0.7975","0.7975","0.7975","0.7525","0.7525","0.7525"
"4844","0.8425","0.8425","0.8425","0.775","0.775","0.775"
"4845","0.865","0.865","0.865","0.865","0.865","0.865"
"4846","0.865","0.865","0.865","0.865","0.865","0.865"
"4847","0.7525","0.7525","0.7525","0.775","0.775","0.775"
"4848","0.775","0.775","0.775","0.775","0.775","0.775"
"4849","0.6625","0.6625","0.6625","0.6625","0.6625","0.6625"
"4850","0.7975","0.7975","0.7975","0.6625","0.6625","0.6625"
"4851","0.775","0.775","0.775","0.775","0.775","0.775"
"4852","0.73","0.73","0.73","0.73","0.73","0.73"
"4853","0.7075","0.7075","0.7075","0.685","0.685","0.685"
"4854","0.73","0.73","0.73","0.73","0.73","0.73"
"4855","0.865","0.865","0.865","0.865","0.865","0.865"
"4856","0.6625","0.6625","0.6625","0.685","0.685","0.685"
"4857","0.7075","0.7075","0.7075","0.7075","0.7075","0.7075"
"4858","0.8425","0.8425","0.8425","0.8425","0.8425","0.8425"
"4859","0.7975","0.7975","0.7975","0.685","0.685","0.685"
"4860","0.8425","0.8425","0.8425","0.8425","0.8425","0.8425"
"4861","0.73","0.73","0.73","0.82","0.82","0.82"
"4862","0.8425","0.8425","0.8425","0.8425","0.8425","0.8425"
"4863","0.775","0.775","0.775","0.775","0.775","0.775"
"4864","0.865","0.865","0.865","0.865","0.865","0.865"
"4865","0.7075","0.7075","0.7075","0.73","0.73","0.73"
"4866","0.7525","0.7525","0.7525","0.6625","0.6625","0.6625"
"4867","0.865","0.865","0.865","0.865","0.865","0.865"
"4868","0.685","0.685","0.685","0.685","0.685","0.685"
"4869","0.8425","0.8425","0.8425","0.8425","0.8425","0.8425"
"4870","0.73","0.73","0.73","0.73","0.73","0.73"
"4871","0.7525","0.7525","0.7525","0.7075","0.7075","0.7075"
"4872","0.7975","0.7975","0.7975","0.7975","0.7975","0.7975"
"4873","0.82","0.82","0.82","0.82","0.82","0.82"
"4874","0.865","0.865","0.865","0.865","0.865","0.865"
"4875","0.6625","0.6625","0.6625","0.6625","0.6625","0.6625"
"4876","0.865","0.865","0.865","0.865","0.865","0.865"
"4877","0.73","0.73","0.73","0.6399999999999999","0.6399999999999999","0.6399999999999999"
"4878","0.8425","0.8425","0.8425","0.7525","0.7525","0.7525"
"4879","0.7525","0.7525","0.7525","0.6625","0.6625","0.6625"
"4880","0.82","0.82","0.82","0.82","0.82","0.82"
"4881","0.865","0.865","0.865","0.865","0.865","0.865"
"4882","0.73","0.73","0.73","0.73","0.73","0.73"
"4883","0.8875","0.8875","0.8875","0.8875","0.8875","0.8875"
"4884","0.775","0.775","0.775","0.73","0.73","0.73"
"4885","0.7975","0.7975","0.7975","0.7975","0.7975","0.7975"
"4886","0.775","0.775","0.775","0.73","0.73","0.73"
"4887","0.7075","0.7075","0.7075","0.7525","0.7525","0.7525"
"4888","0.7525","0.7525","0.7525","0.7525","0.7525","0.7525"
"4889","0.9325","0.9325","0.9325","0.9325","0.9325","0.9325"
"4890","0.8875","0.8875","0.8875","0.8875","0.8875","0.8875"
"4891","0.82","0.82","0.82","0.82","0.82","0.82"
"4892","0.6625","0.6625","0.6625","0.6625","0.6625","0.6625"
"4893","0.7975","0.7975","0.7975","0.7975","0.7975","0.7975"
"4894","0.82","0.82","0.82","0.82","0.82","0.82"
"4895","0.7975","0.7975","0.7975","0.7975","0.7975","0.7975"
"4896","0.775","0.775","0.775","0.775","0.775","0.775"
"4897","0.73","0.73","0.73","0.73","0.73","0.73"
"4898","0.865","0.865","0.865","0.865","0.865","0.865"
"4899","0.73","0.73","0.73","0.7075","0.7075","0.7075"
"4900","0.7525","0.7525","0.7525","0.7975","0.7975","0.7975"
"4901","0.8425","0.8425","0.8425","0.8425","0.8425","0.8425"
"4902","0.775","0.775","0.775","0.775","0.775","0.775"
"4903","0.775","0.775","0.775","0.775","0.775","0.775"
"4904","0.865","0.865","0.865","0.82","0.82","0.82"
"4905","0.7975","0.7975","0.7975","0.7975","0.7975","0.7975"
"4906","0.775","0.775","0.775","0.775","0.775","0.775"
"4907","0.7525","0.7525","0.7525","0.865","0.865","0.865"
"4908","0.775","0.775","0.775","0.73","0.73","0.73"
"4909","0.8425","0.8425","0.8425","0.8425","0.8425","0.8425"
"4910","0.91","0.91","0.91","0.91","0.91","0.91"
"4911","0.73","0.73","0.73","0.73","0.73","0.73"
"4912","0.775","0.775","0.775","0.73","0.73","0.73"
"4913","0.73","0.73","0.73","0.685","0.685","0.685"
"4914","0.7975","0.7975","0.7975","0.7525","0.7525","0.7525"
"4915","0.82","0.82","0.82","0.82","0.82","0.82"
"4916","0.7975","0.7975","0.7975","0.7975","0.7975","0.7975"
"4917","0.775","0.775","0.775","0.775","0.775","0.775"
"4918","0.865","0.865","0.865","0.865","0.865","0.865"
"4919","0.91","0.91","0.91","0.91","0.91","0.91"
"4920","0.7525","0.7525","0.7525","0.7525","0.7525","0.7525"
"4921","0.7525","0.7525","0.7525","0.7525","0.7525","0.7525"
"4922","0.7975","0.7975","0.7975","0.7525","0.7525","0.7525"
"4923","0.6625","0.6625","0.6625","0.6174999999999999","0.6174999999999999","0.6174999999999999"
"4924","0.865","0.865","0.865","0.82","0.82","0.82"
"4925","0.7075","0.7075","0.7075","0.7975","0.7975","0.7975"
"4926","0.7975","0.7975","0.7975","0.7975","0.7975","0.7975"
"4927","0.8875","0.8875","0.8875","0.8875","0.8875","0.8875"
"4928","0.82","0.82","0.82","0.82","0.82","0.82"
"4929","0.865","0.865","0.865","0.865","0.865","0.865"
"4930","0.8425","0.8425","0.8425","0.8425","0.8425","0.8425"
"4931","0.7975","0.7975","0.7975","0.7975","0.7975","0.7975"
"4932","0.865","0.865","0.865","0.865","0.865","0.865"
"4933","0.82","0.82","0.82","0.82","0.82","0.82"
"4934","0.7975","0.7975","0.7975","0.7975","0.7975","0.7975"
"4935","0.7975","0.7975","0.7975","0.7975","0.7975","0.7975"
"4936","0.73","0.73","0.73","0.82","0.82","0.82"
"4937","0.775","0.775","0.775","0.775","0.775","0.775"
"4938","0.7975","0.7975","0.7975","0.7975","0.7975","0.7975"
"4939","0.8875","0.8875","0.8875","0.8875","0.8875","0.8875"
"4940","0.7525","0.7525","0.7525","0.7525","0.7525","0.7525"
"4941","0.685","0.685","0.685","0.6399999999999999","0.6399999999999999","0.6399999999999999"
"4942","0.7975","0.7975","0.7975","0.7975","0.7975","0.7975"
"4943","0.91","0.91","0.91","0.91","0.91","0.91"
"4944","0.7075","0.7075","0.7075","0.7975","0.7975","0.7975"
"4945","0.82","0.82","0.82","0.775","0.775","0.775"
"4946","0.9325","0.9325","0.9325","0.9325","0.9325","0.9325"
"4947","0.91","0.91","0.91","0.91","0.91","0.91"
"4948","0.7975","0.7975","0.7975","0.7975","0.7975","0.7975"
"4949","0.7975","0.7975","0.7975","0.7525","0.7525","0.7525"
"4950","0.73","0.73","0.73","0.73","0.73","0.73"
"4951","0.8425","0.8425","0.8425","0.8425","0.8425","0.8425"
"4952","0.7525","0.7525","0.7525","0.7525","0.7525","0.7525"
"4953","0.8425","0.8425","0.8425","0.8425","0.8425","0.8425"
"4954","0.7525","0.7525","0.7525","0.7525","0.7525","0.7525"
"4955","0.775","0.775","0.775","0.775","0.775","0.775"
"4956","0.7525","0.7525","0.7525","0.7525","0.7525","0.7525"
"4957","0.7975","0.7975","0.7975","0.7975","0.7975","0.7975"
"4958","0.91","0.91","0.91","0.91","0.91","0.91"
"4959","0.8875","0.8875","0.8875","0.8875","0.8875","0.8875"
"4960","0.8425","0.8425","0.8425","0.8425","0.8425","0.8425"
"4961","0.8875","0.8875","0.8875","0.8875","0.8875","0.8875"
"4962","0.8425","0.8425","0.8425","0.8425","0.8425","0.8425"
"4963","0.865","0.865","0.865","0.865","0.865","0.865"
